date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C),au.nem.nsw1.fuel_tech.battery_charging.energy (GWh),au.nem.nsw1.fuel_tech.battery_charging.market_value (AUD),au.nem.nsw1.fuel_tech.battery_discharging.energy (GWh),au.nem.nsw1.fuel_tech.battery_discharging.market_value (AUD),au.nem.nsw1.fuel_tech.bioenergy_biogas.emissions (tCO2e),au.nem.nsw1.fuel_tech.bioenergy_biogas.energy (GWh),au.nem.nsw1.fuel_tech.bioenergy_biogas.market_value (AUD),Normalized Rooftop Solar (GWh),Normalized Utility Solar (GWh)
06/06/2021,196.7,16912795,140717,153.1,12726845,0.009704,0.00001374,0.7244,3472,0.7732,4.491,2679,5.938,573957,579.4,0.7404,124558,11.06,1316671,11009,0.7556,14.57,2.063,94912,10.87,449070,7.363,395131,8.328,598871,21.1,12.93,8.1,0.03983,2594,0.02712,3571,0,0,0,0.475852791021082,0.322327884111153
07/06/2021,215.7,16507808,148516,161.6,11635467,0.005928,0.000008397,0.5764,3889,0.7416,5.244,2724,6.002,473768,1176,1.535,158054,15.65,1499538,13546,0.7821,17.32,4.276,187732,10.63,418525,7.444,318436,11.39,744582,20.2,13.15,8,0.07874,6314,0.06692,10073,0,0,0,0.465346381651712,0.325873797273315
08/06/2021,226.4,17591701,157145,170.9,12357222,0.2943,0.0004169,35.81,5112,0.7193,7.106,2840,6.333,508642,1034,1.391,167188,8.655,874591,13842,0.796,17.39,4.15,175498,6.258,356753,4.825,285543,24.13,1618612,19,14.34,11.6,0.1036,4503,0.07948,13568,0,0,0,0.273954624306342,0.211222605030057
09/06/2021,229,46449199,156108,169.8,10405013,0.2696,0.0003819,19.42,2561,0.7446,3.439,3080,6.812,440820,1671,2.189,150311,15.63,1087195,13908,0.7012,19.84,3.656,178588,8.067,375034,2.54,121438,15.71,953450,15.5,11.26,8.2,0.09482,1760,0.06974,11308,0,0,0,0.353146684927974,0.111192832492507
10/06/2021,254.2,228437043,156080,169.8,71230371,7.329,0.01038,1363,1101,0.7651,1.438,3188,6.852,4551774,2287,3.05,6072688,24.32,14396481,21758,0.7152,30.42,1.316,74475,4.222,490728,3.532,307396,17.63,6875958,10.2,8.329,6.8,0.08097,5920,0.05425,9785,0,0,0,0.184825251489513,0.154619324552573
11/06/2021,235,42803448,156648,170.6,16710484,0,0,0,2185,0.7471,2.925,3591,7.876,841600,2552,3.403,278145,17.86,1784449,18989,0.831,22.85,1.308,92828,8.693,793397,2.545,256835,13.12,1211888,15.2,10.24,5.9,0.01904,2062,0.02119,4551,0,0,0,0.380550902699749,0.111411716021035
12/06/2021,212.4,24546462,153647,167.1,17783503,0,0,0,3237,0.7708,4.199,480.7,0.981,122314,2350,3.244,686110,4.132,648809,10853,0.7593,14.29,2.912,184862,9.121,609771,3.918,296578,23.01,2388550,18.3,12.86,9.5,0.06946,6260,0.06435,13730,0,0,0,0.399287332741793,0.171517132954977
13/06/2021,200.8,16887052,154000,167.8,13340886,0,0,0,4096,0.7713,5.31,74.01,0.1259,5323,1324,1.722,106822,8.159,581662,8041,0.8043,9.997,3.725,200502,9.632,530265,3.458,199002,14.92,1048707,18.9,12.59,8.2,0.1176,4275,0.07957,17690,0,0,0,0.421657229357412,0.15137984833035
14/06/2021,200.3,63188340,150491,164.3,18640582,0,0,0,1456,0.8614,1.69,376.7,0.6409,70793,1725,2.243,226062,8.036,870349,15647,0.8269,18.92,1.098,94938,8.604,741216,5.962,586335,2.055,243047,17.8,13.21,10,0.0912,6148,0.0875,14446,0,0,0,0.376654775891941,0.260996719417451
15/06/2021,216.2,139339775,154288,168.2,23929032,0,0,0,716.4,0.878,0.816,652.7,1.111,168297,3409,4.474,519134,15.19,2355045,18320,0.7951,23.04,0,0,7.405,1204994,2.799,512705,2.289,228891,18.1,13.56,10.6,0.05754,3913,0.04418,5175,0,0,0,0.324166505750793,0.122530999270286
16/06/2021,215.7,23665623,152044,165.8,17929232,0,0,0,1494,0.8348,1.79,3343,7.314,831601,2784,3.624,534290,10.45,1490877,13859,0.7534,18.39,1.478,119699,9.605,759837,2.625,233928,9.423,1004099,20,13.45,8.8,0.04456,3436,0.03214,4196,0,0,0,0.420475258303358,0.114913852477492
17/06/2021,217.6,27799636,146230,159.4,20493659,0,0,0,942.9,0.7134,1.322,3234,7.184,1046289,1508,1.992,442799,6.423,1212804,9631,0.7788,12.37,2.351,171789,9.735,849428,2.632,223151,28.95,3623249,17.7,12.98,9.5,0.1156,-593.1,0.09444,23535,0,0,0,0.4261662300451,0.115220289417432
18/06/2021,218.7,21716828,148176,161.5,15509366,0,0,0,2065,0.7054,2.928,3314,7.347,786921,374.7,0.5173,69563,6.398,811909,11639,0.7462,15.6,2.816,170801,8.873,605535,3.691,230614,26.65,2442992,18.8,13.08,9,0.1127,7674,0.07979,31113,0,0,0,0.388430709726777,0.161579820759781
19/06/2021,217,19802478,150662,164.1,14025146,0.002532,0.000003586,0.1958,3512,0.7149,4.912,2889,6.453,619410,366.4,0.5059,94817,5.488,712644,12531,0.6979,17.96,4.687,291359,6.344,441759,6.581,422848,20.86,1671962,14.5,13.09,11.7,0.1142,8315,0.09633,26225,0,0,0,0.277719420997033,0.288094500249286
20/06/2021,207.4,25241101,149197,162.5,19809839,0,0,0,4221,0.7332,5.757,3224,7.106,989595,1375,1.898,436953,9.469,1762896,10671,0.7791,13.7,1.716,127219,6.823,699768,8.409,857792,10.08,1048089,14.8,12.34,11.1,0.1355,10905,0.1228,91111,0,0,0,0.298688463030069,0.368118318279327
21/06/2021,222.3,70024344,150070,163.3,21485467,60.09,0.08511,16396,1026,0.7545,1.36,4112,8.996,1310433,6078,8.309,1260251,12.78,1960175,12823,0.7855,16.32,1.96,148615,7.883,979372,8.409,1136772,5.396,691719,15.7,12.13,9.9,0.1408,17121,0.1168,22256,0,0,0,0.345091771078123,0.368118318279327
22/06/2021,224,24446198,160527,174.5,20677073,0.01296,0.00001836,1.81,1964,0.7369,2.665,3203,7.098,1020761,1178,1.627,260401,8.601,1811640,9130,0.7466,12.23,2.609,155462,7.977,681578,6.339,572521,16.25,1834197,18,12.62,9.4,0.02226,1024,0.02354,2607,0,0,0,0.34920678141446,0.277500537468504
23/06/2021,222.4,17265716,160109,173.9,13765529,0.04929,0.00006982,8.464,1059,0.7694,1.377,1004,2.23,251635,503.3,0.6949,66209,7.352,782863,12518,0.7536,16.61,3.197,128909,6.392,458600,1.595,116910,21.44,1575964,19.1,14.19,10.1,0.0214,-11.17,0.02199,2322,0,0,0,0.279820702870907,0.0698238456006096
24/06/2021,215.1,14206573,152103,165.5,10768942,0.04652,0.0000659,4.764,3195,0.6986,4.574,741.7,1.656,129772,215.1,0.2969,22664,6.418,479608,7083,0.8003,8.851,0.4415,16584,4.693,265270,3.816,221530,33.15,2106343,21.2,16.96,14.5,0.02519,270.4,0.01489,1254,0,0,0,0.205444079876903,0.167051908972995
25/06/2021,205.4,16133860,148515,161.8,12126933,0,0,0,3997,0.7289,5.484,1466,3.274,299225,462.4,0.6384,71400,10.81,926856,7744,0.8115,9.543,0,0,8.565,464993,4.596,285040,20.46,1471095,19.6,15.22,11.7,0.04445,5051,0.03252,6947,0,0,0,0.374947484369418,0.201197739423449
26/06/2021,199.1,13374457,143002,155.7,10600109,0,0,0,2317,0.7432,3.117,1111,2.481,238333,232.8,0.3214,42309,10.05,732935,7780,0.8073,9.636,0,0,8.929,450011,4.504,239566,19.82,1322372,18.9,13.61,9.5,0.1401,11591,0.08422,12747,0,0,0,0.390882205246297,0.197170282498524
27/06/2021,197.1,14102631,145017,157.5,10795363,0.04249,0.00006018,3.048,1966,0.7463,2.634,1474,3.256,352105,575.5,0.7946,108853,5.642,573323,10441,0.7575,13.78,0,0,10.52,409318,5.46,223991,13.41,732513,19.3,12.34,8.3,0.08493,9619,0.09055,15464,0,0,0,0.460530944024084,0.239020813153184
28/06/2021,223.1,19827544,160164,173.8,16035500,0.01204,0.00001706,1.517,885.5,0.7942,1.115,2579,5.661,652427,2209,3.05,393098,12.59,1579908,10033,0.7852,12.78,0,0,7.6,480029,5.74,437363,10.58,844474,16.6,11.59,8.1,0.1131,5377,0.07938,9869,0,0,0,0.332702963363406,0.251278290750783
29/06/2021,220.8,16287000,154695,168.1,12217282,0.02707,0.00003835,2.556,1095,0.7622,1.437,1017,2.217,303764,1071,1.479,228052,11.09,1211715,12042,0.7613,15.82,0,0,7.374,405676,7.797,449733,15.69,1005689,16.8,12.56,10.1,0.08776,1930,0.0826,9180,0,0,0,0.322809427873916,0.341326974387432
30/06/2021,211.2,16081782,146095,158.5,11671493,0,0,0,326.1,0.7421,0.4394,1389,3.102,296595,1214,1.676,181680,9.1,756392,12692,0.7701,16.48,0,0,7.347,591682,5.792,401514,17.15,1117230,17.9,13.7,11.6,0.1133,8565,0.08857,15487,0,0,0,0.321627456819861,0.25355467944748
01/07/2021,215.9,23625236,151906,164.9,18122025,0,0,0,133.4,0.8375,0.1593,3435,7.593,899908,1234,1.704,264854,8.802,1399325,18658,0.8137,22.93,0,0,4.999,615402,3.024,416712,7.276,611909,16.7,13.36,11,0.1055,10811,0.0527,9856,0,0,0,0.215660209931992,0.130457386444157
02/07/2021,205.7,19980106,150689,163.4,14373695,0,0,0,528.5,0.7701,0.6862,2992,6.684,659681,269.9,0.3727,68773,3.353,529038,15196,0.8193,18.55,0,0,7.936,452709,4.429,260518,9.68,890053,20.5,14.12,11.2,0.1119,16274,0.129,32785,0,0,0,0.342364358075672,0.191070027963351
03/07/2021,200.4,15608429,141063,152.4,12524799,0,0,0,88.11,0.8002,0.1101,1380,3.082,315977,1169,1.614,218457,1.945,260273,18523,0.8475,21.86,1.822,97039,8.414,439524,6.769,390086,12.81,1009432,20,13.15,8.6,0.09139,9814,0.09243,21534,0,0,0,0.362985598393234,0.29201919604514
04/07/2021,205.7,13322028,137607,148.4,9051160,0,0,0,149.4,0.788,0.1896,1415,3.149,291240,2041,2.818,299994,4.77,532256,18822,0.7915,23.78,5.813,239875,10.63,384502,7.345,264034,15.6,937397,15.6,10.91,8.1,0.08603,6261,0.06288,8098,0,0,0,0.458585323380091,0.316868222034503
05/07/2021,220.4,27789158,149594,161.7,19148727,0,0,0,1835,0.7682,2.389,3163,6.995,953824,3884,5.278,908356,7.658,1451694,17712,0.7529,23.52,2.399,145985,10.72,777175,5.691,424054,12.09,1386734,17.1,10.9,6.8,0.07005,4735,0.06256,8062,0,0,0,0.462467983690929,0.245513553655324
06/07/2021,231.4,67002940,162151,175.3,32984806,0,0,0,635.7,0.7969,0.7977,3761,8.228,1699553,5229,7.133,1736443,10.63,2831737,19325,0.8107,23.84,0.5438,61903,9.4,1231310,4.442,599949,2.787,545222,16.3,10.4,6.1,0.09374,-263.9,0.06373,4203,0,0,0,0.405522299131971,0.191630856674916
07/07/2021,229.5,47812329,160790,174.1,31670073,0,0,0,429.5,0.7546,0.5692,1743,3.787,994576,4104,5.625,1449753,12.72,3459099,18417,0.8132,22.65,1.109,98990,10.86,1415629,7.023,992585,4.364,723583,18.6,10.28,5.6,0.1021,-3868,0.09661,8127,0,0,0,0.468507677507788,0.302976926255727
08/07/2021,228.5,56141293,163769,177.7,42679320,0,0,0,1810,0.7687,2.354,2938,6.431,1735183,3059,4.19,1216713,16.13,4376216,11810,0.8137,14.51,0.26,38188,9.313,2359077,4.652,1230847,7.346,1579086,17.1,10.73,6.4,0.1034,1115,0.05988,4817,0,0,0,0.401769060831494,0.200690397400205
09/07/2021,238.8,57861041,170849,185,44446775,0,0,0,2933,0.802,3.658,1619,3.58,943719,4009,5.535,1626303,17.92,5085099,13207,0.7587,17.41,0.1578,21657,3.901,1034525,4.384,1205957,8.634,1974801,12,10.45,8.7,0.109,1612,0.0936,9979,0,0,0,0.168291754139768,0.189128697807932
10/07/2021,219.7,30699736,162108,175.4,22754231,0,0,0,2096,0.7677,2.73,2.813,0.004786,613.7,1971,2.7,762793,4.407,1070778,14178,0.719,19.72,2.893,205490,7.159,655217,6.944,680528,13.48,1502476,14,12,9.8,0.09816,2446,0.1048,21071,0,0,0,0.308844057392104,0.299568813316213
11/07/2021,209.3,37734384,146258,158.4,59673765,0,0,0,610.2,0.8316,0.7338,1021,2.23,3429498,1842,2.543,4687164,5.228,15537486,19931,0.797,25.01,8.324,406994,9.111,431062,6.614,316116,9.964,2799855,17.5,11.96,9.6,0.08864,4287,0.04853,6116,0,0,0,0.393054645467169,0.285332392176474
12/07/2021,218.9,37123750,156521,169.7,18757210,0,0,0,607.1,0.7596,0.7992,1352,2.959,422210,2813,3.884,528471,10.45,1672511,15665,0.7861,19.93,4.514,314619,10.15,832205,4.933,440496,7.982,788355,16.6,11.75,8.2,0.08688,4205,0.0947,11147,0,0,0,0.437877801722288,0.212812925704044
13/07/2021,220.8,20949002,163921,177.6,15992284,0,0,0,1208,0.7861,1.536,717.4,1.601,265561,2800,3.866,574537,2.98,509328,13858,0.839,16.52,5.656,322273,10.31,690757,5.128,365126,14.71,1231558,19.5,13.46,8.3,0.07372,-2002,0.04829,3380,0,0,0,0.444780308941555,0.221225356377526
14/07/2021,236.9,66280859,156938,170,69121025,0,0,0,535,0.7353,0.7277,648,1.412,151408,6054,8.163,5583913,6.969,8827924,14806,0.7994,18.52,4.018,195069,3.311,2238458,2.194,1243145,30.37,11023508,14.9,13.56,12.4,0.1096,1932,0.06548,5737,0,0,0,0.142838758768719,0.0946506302442068
15/07/2021,211.8,11846703,145689,157.7,9556459,0,0,0,390.9,0.7612,0.5135,650.4,1.452,158187,1048,1.447,143370,3.066,315117,12800,0.8139,15.73,7.566,345929,8.692,337110,5.513,280709,27.49,1499837,23.3,17.09,13.3,0.09008,6418,0.07975,10961,0,0,0,0.374978704686712,0.237834514373889
16/07/2021,213.2,26974286,147522,159.6,10996980,0,0,0,1595,0.6954,2.294,1.321,0.002248,149.1,1494,2.063,292075,3.03,522880,9372,0.8039,11.66,2.545,117820,8.979,474905,5.018,274928,34.24,2317647,18.9,14.31,10.6,0.1048,6848,0.1011,19247,0,0,0,0.387360077011273,0.21647988266428
17/07/2021,214.3,12482209,134288,144.9,7721238,0,0,0,1323,0.6741,1.963,759.8,1.697,166079,1187,1.639,157113,5.088,558952,17356,0.7502,23.14,7.584,242032,10.37,150252,5.219,128750,34.46,1686384,14.3,12.66,10.6,0.09049,3917,0.04824,6726,0,0,0,0.447368749148781,0.225151157358485
18/07/2021,199,16431979,138245,149.3,11813067,0,0,0,1588,0.672,2.364,1285,2.851,416255,2261,3.032,561924,2.947,460345,15464,0.7821,19.77,6.748,292465,11.11,173155,4.608,116056,19.01,1112099,19,13.4,9.9,0.1063,5651,0.1097,21917,0,0,0,0.479292845037893,0.198792207914907
19/07/2021,224.3,40522138,152941,165.5,15588813,161.2,0.2283,41903,1153,0.7769,1.484,1335,2.896,408131,5182,7.025,815626,9.24,215655,21175,0.8047,26.31,4.09,367096,9.253,1039432,4.051,448991,10.61,1323800,16,10.88,6.9,0.108,3243,0.1117,9256,0,0,0,0.399180620624269,0.174762854657831
20/07/2021,233.2,22947716,150658,162.8,13332220,78.16,0.1107,14005,2152,0.6894,3.121,1440,3.189,352800,3461,4.778,513660,7.162,869893,18333,0.7396,24.79,5.259,294961,7.432,559293,2.289,186184,31.31,2534039,15.8,11.58,7.7,0.1638,10500,0.1281,18289,0,0,0,0.32062146033498,0.098748993905647
21/07/2021,224.3,40110150,147534,159.8,30379433,91.53,0.1296,34621,364.2,0.7316,0.4979,3058,6.619,1718733,6772,9.017,3057427,6.676,2509254,16926,0.8368,20.23,3.611,317555,11.55,1304751,7.36,843160,15.15,2328070,14.8,11.12,8,0.1017,1995,0.09705,12089,0,0,0,0.498274739890879,0.317515332086309
22/07/2021,223.3,73859439,147068,159.3,23206288,65.47,0.09274,22164,414.8,0.7701,0.5387,3731,8.145,1306263,7364,9.912,2001071,8.164,1488232,19083,0.8263,23.1,1.401,149156,12.24,939871,6.313,537145,9.116,1347966,17.9,10.78,5.2,0.1012,2497,0.07927,14024,0,0,0,0.528041802273971,0.272347050470227
23/07/2021,226.5,40627091,156571,169.3,29235782,0,0,0,495.6,0.7915,0.6262,3897,8.49,1668921,4432,6.12,1285881,5.053,1075964,15396,0.7917,19.45,1.427,127455,5.551,1063418,2.528,553580,16.2,2631328,17.4,13.15,10.1,0.1118,10414,0.1002,16588,0,0,0,0.239473859838465,0.109059614064428
24/07/2021,206.6,12480077,135562,146.3,8870949,0,0,0,860.4,0.7502,1.147,2.756,0.00469,274.1,1104,1.525,157553,3.837,382454,16278,0.7388,22.03,7.309,344065,9.641,401759,3.815,154494,30.24,1793460,18.3,13.76,11.5,0.1649,12802,0.1348,28884,0,0,0,0.415919200630993,0.164581656509412
25/07/2021,207,11640630,123047,132.5,7503122,0,0,0,1288,0.6094,2.114,610.3,1.363,133894,1338,1.847,186521,3.79,363574,16821,0.7166,23.47,6.116,269423,11.57,440831,6.575,300970,39.5,2127495,15.9,12.28,9.9,0.164,10433,0.1364,32003,0,0,0,0.499137553293288,0.283649906041778
26/07/2021,211.4,12655361,136897,147.8,8528074,0,0,0,1987,0.7114,2.792,1029,2.299,212020,2502,3.454,343823,5.165,575128,15277,0.7548,20.24,4.041,153161,10.3,392651,5.329,200868,29.98,1566874,19.9,14.27,9.9,0.1405,4532,0.1175,17384,0,0,0,0.444348902240351,0.229896631071731
27/07/2021,200.7,14187873,134777,145.7,10704135,0,0,0,1211,0.7344,1.649,1039,2.32,242594,726.1,1.003,122427,4.689,554102,14086,0.7306,19.28,2.593,97699,12.49,478507,7.817,338957,21.49,1428746,20.3,15.54,11.3,0.1192,6525,0.09254,14410,0,0,0,0.538826969804076,0.337230618331342
28/07/2021,196.8,12220430,130404,141,8667660,0,0,0,1876,0.6809,2.756,1.296,0.002205,137.7,160.2,0.2047,6095,4.858,391922,11894,0.7213,16.49,0,0,9.562,347633,3.515,133582,33.17,1923313,25,17.36,12.9,0.1258,1423,0.08743,8948,0,0,0,0.412511087691479,0.151639455473285
29/07/2021,201,14934932,135661,146.8,11226077,0,0,0,1823,0.6478,2.815,787.9,1.76,228277,1157,1.579,151969,5.423,610053,11769,0.7609,15.47,2.198,115073,13.27,537129,9.741,422036,22.98,1515695,18.9,13.9,9.8,0.1072,-2699,0.06824,5195,0,0,0,0.572476692498006,0.420233267643035
30/07/2021,209.7,13712499,153686,166.2,10636549,0,0,0,1205,0.7751,1.554,786.1,1.756,143541,577.3,0.783,67887,5.443,451964,11916,0.7242,16.46,0.9441,49561,13.49,378135,7.951,262099,12.69,798577,17.9,11.49,6.1,0.1333,3412,0.1347,16633,0,0,0,0.581967639924499,0.343011468127479
31/07/2021,190.3,9733828,133729,144.7,7228469,0,0,0,2811,0.6889,4.081,1.148,0.001954,105.1,361.9,0.4997,43985,3.361,207475,10095,0.7117,14.19,0.1017,-2426,10.83,122215,7.927,133715,23.73,1164548,22.8,15.38,8.3,0.2457,21088,0.2192,126855,0,0,0,0.467213457404175,0.341976092044589
01/08/2021,178.2,11617721,132939,143.5,9431267,0,0,0,2593,0.7918,3.275,64.88,0.1104,21660,0,0,0,3.266,312158,8658,0.7646,11.32,0.2411,3720,8.924,167847,5.276,129721,17.86,823905,25.4,18.27,11.5,0.1752,13939,0.1697,19913,0,0,0,0.377213274796236,0.22301403382171
02/08/2021,196.1,11252043,148663,160.7,9064094,0,0,0,3112,0.72,4.323,2.298,0.003909,210.3,217.2,0.2999,26589,4.759,337170,9515,0.7601,12.52,0.1613,5198,11.51,420362,9.602,411025,12.46,701466,18.2,13.6,8.1,0.2302,11236,0.2292,21877,0,0,0,0.486522276210743,0.405872015306304
03/08/2021,197.4,9140510,141286,152.7,7231340,0,0,0,3646,0.6751,5.402,1.401,0.002383,102.4,0,0,0,2.496,134495,6829,0.8112,8.418,0.1224,5030,10.79,386314,6.558,271079,32.64,1516172,19.7,15.08,12.1,0.1283,-1188,0.08303,6584,0,0,0,0.456088215492087,0.277203569712429
04/08/2021,207.8,13815359,130694,141.7,9739737,0,0,0,978.3,0.6725,1.455,1.464,0.002492,169,888.5,1.227,156842,3.619,380080,18311,0.7347,24.92,0.2278,8009,12.9,511454,5.122,200472,32.81,2026096,16.2,12.34,9.5,0.1094,4199,0.08251,8024,0,0,0,0.54527692120926,0.216504526390219
05/08/2021,201.8,10007623,137054,148.7,7856445,0,0,0,1994,0.6827,2.92,1.541,0.002622,139.6,0,0,0,2.556,156853,14839,0.7301,20.33,0.1823,5850,12.69,261210,5.052,105932,28.01,1297854,19.9,13.44,9.1,0.1134,6660,0.09023,14197,0,0,0,0.536400320166319,0.213545659375906
06/08/2021,196.2,11847396,139365,151.1,9032373,0,0,0,3322,0.7086,4.687,1.429,0.002431,145.3,1379,1.904,162662,3.875,300065,13717,0.7691,17.84,0,0,12.97,531718,5.011,228764,21.36,1213067,21.5,13.95,9,0.1206,8508,0.1125,15055,0,0,0,0.548235788223574,0.211812608696093
07/08/2021,187.9,15114928,131473,142.4,10714697,0,0,0,2582,0.6858,3.766,25.28,0.04302,8641,1347,1.86,104332,6.096,713466,15573,0.7771,20.04,0.1822,7230,12.98,285564,4.853,80131,16.62,1052057,19.5,13.03,8.4,0.157,7366,0.1238,34415,0,0,0,0.548658483511333,0.205134023149499
08/08/2021,196.8,16343766,139139,150.9,12685332,0,0,0,772.3,0.8071,0.9568,123.2,0.2097,44986,552.4,0.7627,136986,3.852,512752,15311,0.7693,19.9,0.21,7237,8.293,393150,8.014,381650,14.1,1042486,15.3,12.13,10.1,0.09029,1275,0.08172,12840,0,0,0,0.350541202138635,0.338748003610156
09/08/2021,196.3,13746472,146142,158.4,11117688,0,0,0,1649,0.7559,2.181,140.4,0.2389,32054,854.3,1.18,140969,6.288,590491,10238,0.7866,13.02,0.224,10264,11.68,630360,7.48,432589,11.77,717207,20.3,13.82,9.7,0.1455,5736,0.1139,14544,0,0,0,0.493708096102648,0.316176075243819
10/08/2021,191.4,11348614,125951,136.4,8527478,0,0,0,50.91,0.6357,0.08009,2.808,0.004777,278.4,0,0,0,5.578,485068,15710,0.7355,21.36,0.04893,1049,13.02,318561,7.609,285237,20.54,1159031,22.6,15.42,9,0.1509,9331,0.1268,12898,0,0,0,0.55034926466237,0.321628844455912
11/08/2021,182.2,9888619,117938,127.8,7086325,0,0,0,887.1,0.6534,1.358,1.935,0.003292,167.8,0,0,0,2.961,186244,13484,0.7508,17.96,0,0,13.17,489354,6.747,277295,28.29,1506094,24.1,18.74,14.4,0.1463,8266,0.1281,15312,0,0,0,0.556689693978756,0.285192510651076
12/08/2021,180.9,11816642,125087,135.8,9198356,0,0,0,1722,0.7147,2.41,1.076,0.00183,118.5,343.7,0.4746,76977,3.892,377543,14927,0.7755,19.25,0.1157,1882,13.59,379205,8.037,247399,16.02,823057,21.4,16.37,11.4,0.1472,8768,0.1246,22706,0,0,0,0.574442896064639,0.339720202772002
13/08/2021,190.5,11304188,132043,143.1,8544648,0,0,0,259.8,0.6976,0.3723,1.2,0.002042,131.6,1673,2.299,196156,3.344,221533,18721,0.7989,23.43,0.06638,3079,13.67,429020,9.309,282240,9.379,553148,21.1,13.31,8.3,0.2122,20559,0.1833,49854,0,0,0,0.577824458366712,0.393487043374962
14/08/2021,181.5,11196733,125511,136,8377649,0,0,0,0,0,0,56.83,0.09669,11026,1647,2.274,192719,4.018,357551,20761,0.8394,24.73,1.632,8421,14.25,252928,11.4,278780,3.124,201569,19.9,13.43,8.1,0.2656,29671,0.1958,218780,0,0,0,0.602340785056741,0.481872628045393
15/08/2021,174.2,4539480,117155,126.8,4280938,0,0,0,229.3,0.6893,0.3326,2.297,0.003908,119.6,0,0,0,2.827,108281,17492,0.763,22.93,1.141,-5862,14.77,-40999,7.452,18670,14.64,468080,22,14.33,8.5,0.2319,23477,0.1576,36927,0,0,0,0.624320940020215,0.314992528438094
16/08/2021,187.9,9037146,123731,134.1,6401004,0,0,0,924.2,0.6426,1.438,1.272,0.002164,109.2,0,0,0,3.342,199068,11619,0.783,14.84,1.016,26741,14.33,270049,9.813,156096,27.39,1155610,22.9,15.24,10.1,0.1411,6501,0.1841,19927,0,0,0,0.605722347358814,0.414790885878021
17/08/2021,190.1,15160666,135380,147.1,11630365,0,0,0,2328,0.6754,3.447,100.6,0.1711,37898,627.6,0.8665,119696,3.745,528981,14254,0.8263,17.25,0.2023,8030,14.96,645156,10.16,454052,14.33,935854,20.5,13.79,10,0.1272,3268,0.1121,9150,0,0,0,0.632352150487638,0.429458412363262
18/08/2021,194.5,18491225,140352,152.6,13710161,0,0,0,1605,0.7369,2.178,175.5,0.2986,55363,438.7,0.6057,109183,3.925,622116,15811,0.7934,19.93,0.1179,6629,14.08,686904,12.03,608748,7.349,623909,19.8,13.1,8.8,0.1089,-1898,0.06159,4385,0,0,0,0.595154965164836,0.508502431174217
19/08/2021,192.2,11949695,135963,147.5,8886666,0,0,0,714.7,0.7052,1.013,116.5,0.1983,20988,576,0.7952,68331,5.268,418773,21366,0.8161,26.18,0.2935,14930,13.79,239340,8.471,191054,4.863,272207,19.5,14,8.2,0.1135,-847,0.1298,20362,0,0,0,0.582896801819822,0.358065178260748
20/08/2021,184.1,11983809,126183,136.3,8896412,0,0,0,218,0.5944,0.3667,2.651,0.004511,272.3,274.5,0.3683,35643,3.955,312811,17263,0.7612,22.68,0.6054,6579,14.7,261187,7.73,170719,13.45,721889,23.5,15.66,9.7,0.1995,11606,0.1677,28274,0,0,0,0.621362073005901,0.326743457437797
21/08/2021,175.2,8968323,113081,122.2,6777369,0,0,0,493.5,0.6895,0.7157,1.928,0.00328,132,664.3,0.9172,89467,2.95,216306,18288,0.7939,23.04,1.877,-12806,11.79,46888,10.2,192196,16.66,577952,23.9,16.45,13.3,0.1378,10232,0.1131,19362,0,0,0,0.498357744267998,0.431149193514299
